LOCALHOST2 | QM2 | QMGR | ALTER QMGR ACCTCONO(DISABLED) ACCTINT(1800) ACCTMQI(OFF) ACCTQ(OFF) ACTIVREC(MSG) ACTVCONO(DISABLED) ACTVTRC(OFF) AUTHOREV(DISABLED) CCSID(437) CERTLABL('ibmwebspheremqqm2') CERTVPOL(ANY) CHAD(DISABLED) CHADEV(DISABLED) CHADEXIT(' ') CHLEV(DISABLED) CHLAUTH(ENABLED) CLWLDATA(' ') CLWLEXIT(' ') CLWLLEN(100) CLWLMRUC(999999999) CLWLUSEQ(LOCAL) CMDEV(DISABLED) CONFIGEV(DISABLED) CONNAUTH('SYSTEM.DEFAULT.AUTHINFO.IDPWOS') CUSTOM(' ') DEADQ(' ') DEFCLXQ(SCTQ) DEFXMITQ(' ') DESCR(' ') IMGINTVL(60) IMGLOGLN(OFF) IMGRCOVO(YES) IMGRCOVQ(YES) IMGSCHED(MANUAL) INHIBTEV(DISABLED) INITKEY(' ') IPADDRV(IPV4) LOCALEV(DISABLED) LOGGEREV(DISABLED) MARKINT(5000) MAXHANDS(256) MAXMSGL(4194304) MAXPROPL(NOLIMIT) MAXUMSGS(10000) MONACLS(QMGR) MONCHL(OFF) MONQ(OFF) PARENT(' ') PERFMEV(DISABLED) PSMODE(ENABLED) PSCLUS(ENABLED) PSNPMSG(DISCARD) PSNPRES(NORMAL) PSRTYCNT(5) PSSYNCPT(IFPER) REMOTEEV(DISABLED) REPOS(' ') REPOSNL(' ') REVDNS(ENABLED) ROUTEREC(MSG) SCHINIT(QMGR) SCMDSERV(QMGR) SSLCRLNL(' ') SSLCRYP(' ') SSLEV(DISABLED) SSLFIPS(NO) KEYRPWD(' ') SSLKEYR('C:\ProgramData\IBM\MQ\qmgrs\QM2\ssl\key') SSLRKEYC(0) STATACLS(QMGR) STATCHL(OFF) STATINT(1800) STATMQI(OFF) STATQ(OFF) STRSTPEV(ENABLED) SUITEB(NONE) TREELIFE(1800) TRIGINT(999999999) FORCE
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.DEF.SERVER') GROUP('mqm@mqm15') OBJTYPE(CHANNEL) AUTHADD(CHG,DLT,DSP,CTRL,CTRLX)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.DEFAULT.AUTHINFO.CRLLDAP') PRINCIPAL('mqm') OBJTYPE(AUTHINFO) AUTHADD(CHG,DLT,DSP,INQ)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.DEFAULT.AUTHINFO.CRLLDAP') GROUP('mqm@mqm15') OBJTYPE(AUTHINFO) AUTHADD(CHG,DLT,DSP,INQ)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.RETAINED.PUB.QUEUE') PRINCIPAL('mqm') OBJTYPE(QUEUE) AUTHADD(BROWSE,CHG,CLR,DLT,DSP,GET,INQ,PUT,PASSALL,PASSID,SET,SETALL,SETID)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.RETAINED.PUB.QUEUE') GROUP('mqm@mqm15') OBJTYPE(QUEUE) AUTHADD(BROWSE,CHG,CLR,DLT,DSP,GET,INQ,PUT,PASSALL,PASSID,SET,SETALL,SETID)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.ADMIN.TRACE.ROUTE.QUEUE') PRINCIPAL('mqm') OBJTYPE(QUEUE) AUTHADD(BROWSE,CHG,CLR,DLT,DSP,GET,INQ,PUT,PASSALL,PASSID,SET,SETALL,SETID)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.ADMIN.TRACE.ROUTE.QUEUE') GROUP('mqm@mqm15') OBJTYPE(QUEUE) AUTHADD(BROWSE,CHG,CLR,DLT,DSP,GET,INQ,PUT,PASSALL,PASSID,SET,SETALL,SETID)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.INTER.QMGR.CONTROL') PRINCIPAL('mqm') OBJTYPE(QUEUE) AUTHADD(BROWSE,CHG,CLR,DLT,DSP,GET,INQ,PUT,PASSALL,PASSID,SET,SETALL,SETID)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.INTER.QMGR.CONTROL') GROUP('mqm@mqm15') OBJTYPE(QUEUE) AUTHADD(BROWSE,CHG,CLR,DLT,DSP,GET,INQ,PUT,PASSALL,PASSID,SET,SETALL,SETID)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.ADMIN.TOPIC') PRINCIPAL('mqm') OBJTYPE(TOPIC) AUTHADD(CHG,CLR,DLT,DSP,PASSALL,PASSID,SETALL,SETID,CTRL,PUB,SUB,RESUME)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.ADMIN.TOPIC') GROUP('mqm@mqm15') OBJTYPE(TOPIC) AUTHADD(CHG,CLR,DLT,DSP,PASSALL,PASSID,SETALL,SETID,CTRL,PUB,SUB,RESUME)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.DURABLE.SUBSCRIBER.QUEUE') PRINCIPAL('mqm') OBJTYPE(QUEUE) AUTHADD(BROWSE,CHG,CLR,DLT,DSP,GET,INQ,PUT,PASSALL,PASSID,SET,SETALL,SETID)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.DURABLE.SUBSCRIBER.QUEUE') GROUP('mqm@mqm15') OBJTYPE(QUEUE) AUTHADD(BROWSE,CHG,CLR,DLT,DSP,GET,INQ,PUT,PASSALL,PASSID,SET,SETALL,SETID)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.INTER.QMGR.FANREQ') PRINCIPAL('mqm') OBJTYPE(QUEUE) AUTHADD(BROWSE,CHG,CLR,DLT,DSP,GET,INQ,PUT,PASSALL,PASSID,SET,SETALL,SETID)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.INTER.QMGR.FANREQ') GROUP('mqm@mqm15') OBJTYPE(QUEUE) AUTHADD(BROWSE,CHG,CLR,DLT,DSP,GET,INQ,PUT,PASSALL,PASSID,SET,SETALL,SETID)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.DEFAULT.PROCESS') PRINCIPAL('mqm') OBJTYPE(PROCESS) AUTHADD(CHG,DLT,DSP,INQ,SET)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.DEFAULT.PROCESS') GROUP('mqm@mqm15') OBJTYPE(PROCESS) AUTHADD(CHG,DLT,DSP,INQ,SET)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.DURABLE.MODEL.QUEUE') PRINCIPAL('mqm') OBJTYPE(QUEUE) AUTHADD(BROWSE,CHG,CLR,DLT,DSP,GET,INQ,PUT,PASSALL,PASSID,SET,SETALL,SETID)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.DURABLE.MODEL.QUEUE') GROUP('mqm@mqm15') OBJTYPE(QUEUE) AUTHADD(BROWSE,CHG,CLR,DLT,DSP,GET,INQ,PUT,PASSALL,PASSID,SET,SETALL,SETID)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.HIERARCHY.STATE') PRINCIPAL('mqm') OBJTYPE(QUEUE) AUTHADD(BROWSE,CHG,CLR,DLT,DSP,GET,INQ,PUT,PASSALL,PASSID,SET,SETALL,SETID)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.HIERARCHY.STATE') GROUP('mqm@mqm15') OBJTYPE(QUEUE) AUTHADD(BROWSE,CHG,CLR,DLT,DSP,GET,INQ,PUT,PASSALL,PASSID,SET,SETALL,SETID)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.DEFAULT.TOPIC') PRINCIPAL('mqm') OBJTYPE(TOPIC) AUTHADD(CHG,CLR,DLT,DSP,PASSALL,PASSID,SETALL,SETID,CTRL,PUB,SUB,RESUME)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.DEFAULT.TOPIC') GROUP('mqm@mqm15') OBJTYPE(TOPIC) AUTHADD(CHG,CLR,DLT,DSP,PASSALL,PASSID,SETALL,SETID,CTRL,PUB,SUB,RESUME)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.ADMIN.COMMAND.QUEUE') PRINCIPAL('mqm') OBJTYPE(QUEUE) AUTHADD(BROWSE,CHG,CLR,DLT,DSP,GET,INQ,PUT,PASSALL,PASSID,SET,SETALL,SETID)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.ADMIN.COMMAND.QUEUE') GROUP('mqm@mqm15') OBJTYPE(QUEUE) AUTHADD(BROWSE,CHG,CLR,DLT,DSP,GET,INQ,PUT,PASSALL,PASSID,SET,SETALL,SETID)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.BROKER.CONTROL.QUEUE') PRINCIPAL('mqm') OBJTYPE(QUEUE) AUTHADD(BROWSE,CHG,CLR,DLT,DSP,GET,INQ,PUT,PASSALL,PASSID,SET,SETALL,SETID)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.BROKER.CONTROL.QUEUE') GROUP('mqm@mqm15') OBJTYPE(QUEUE) AUTHADD(BROWSE,CHG,CLR,DLT,DSP,GET,INQ,PUT,PASSALL,PASSID,SET,SETALL,SETID)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.DEFAULT.SERVICE') PRINCIPAL('mqm') OBJTYPE(SERVICE) AUTHADD(CHG,DLT,DSP,CTRL)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.DEFAULT.SERVICE') GROUP('mqm@mqm15') OBJTYPE(SERVICE) AUTHADD(CHG,DLT,DSP,CTRL)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.BROKER.DEFAULT.STREAM') PRINCIPAL('mqm') OBJTYPE(QUEUE) AUTHADD(BROWSE,CHG,CLR,DLT,DSP,GET,INQ,PUT,PASSALL,PASSID,SET,SETALL,SETID)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.BROKER.DEFAULT.STREAM') GROUP('mqm@mqm15') OBJTYPE(QUEUE) AUTHADD(BROWSE,CHG,CLR,DLT,DSP,GET,INQ,PUT,PASSALL,PASSID,SET,SETALL,SETID)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.QPUBSUB.SUBPOINT.NAMELIST') PRINCIPAL('mqm') OBJTYPE(NAMELIST) AUTHADD(CHG,DLT,DSP,INQ)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.QPUBSUB.SUBPOINT.NAMELIST') GROUP('mqm@mqm15') OBJTYPE(NAMELIST) AUTHADD(CHG,DLT,DSP,INQ)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.QPUBSUB.QUEUE.NAMELIST') PRINCIPAL('mqm') OBJTYPE(NAMELIST) AUTHADD(CHG,DLT,DSP,INQ)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.QPUBSUB.QUEUE.NAMELIST') GROUP('mqm@mqm15') OBJTYPE(NAMELIST) AUTHADD(CHG,DLT,DSP,INQ)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.ADMIN.TRACE.ACTIVITY.QUEUE') PRINCIPAL('mqm') OBJTYPE(QUEUE) AUTHADD(BROWSE,CHG,CLR,DLT,DSP,GET,INQ,PUT,PASSALL,PASSID,SET,SETALL,SETID)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.ADMIN.TRACE.ACTIVITY.QUEUE') GROUP('mqm@mqm15') OBJTYPE(QUEUE) AUTHADD(BROWSE,CHG,CLR,DLT,DSP,GET,INQ,PUT,PASSALL,PASSID,SET,SETALL,SETID)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.ADMIN.PUBSUB.EVENT') PRINCIPAL('mqm') OBJTYPE(QUEUE) AUTHADD(BROWSE,CHG,CLR,DLT,DSP,GET,INQ,PUT,PASSALL,PASSID,SET,SETALL,SETID)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.ADMIN.PUBSUB.EVENT') GROUP('mqm@mqm15') OBJTYPE(QUEUE) AUTHADD(BROWSE,CHG,CLR,DLT,DSP,GET,INQ,PUT,PASSALL,PASSID,SET,SETALL,SETID)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.BROKER.DEFAULT.STREAM') PRINCIPAL('mqm') OBJTYPE(TOPIC) AUTHADD(CHG,CLR,DLT,DSP,PASSALL,PASSID,SETALL,SETID,CTRL,PUB,SUB,RESUME)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.BROKER.DEFAULT.STREAM') GROUP('mqm@mqm15') OBJTYPE(TOPIC) AUTHADD(CHG,CLR,DLT,DSP,PASSALL,PASSID,SETALL,SETID,CTRL,PUB,SUB,RESUME)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.DEF.SENDER') PRINCIPAL('mqm') OBJTYPE(CHANNEL) AUTHADD(CHG,DLT,DSP,CTRL,CTRLX)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.DEF.SENDER') GROUP('mqm@mqm15') OBJTYPE(CHANNEL) AUTHADD(CHG,DLT,DSP,CTRL,CTRLX)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.CICS.INITIATION.QUEUE') PRINCIPAL('mqm') OBJTYPE(QUEUE) AUTHADD(BROWSE,CHG,CLR,DLT,DSP,GET,INQ,PUT,PASSALL,PASSID,SET,SETALL,SETID)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.CICS.INITIATION.QUEUE') GROUP('mqm@mqm15') OBJTYPE(QUEUE) AUTHADD(BROWSE,CHG,CLR,DLT,DSP,GET,INQ,PUT,PASSALL,PASSID,SET,SETALL,SETID)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.NDURABLE.MODEL.QUEUE') PRINCIPAL('mqm') OBJTYPE(QUEUE) AUTHADD(BROWSE,CHG,CLR,DLT,DSP,GET,INQ,PUT,PASSALL,PASSID,SET,SETALL,SETID)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.NDURABLE.MODEL.QUEUE') GROUP('mqm@mqm15') OBJTYPE(QUEUE) AUTHADD(BROWSE,CHG,CLR,DLT,DSP,GET,INQ,PUT,PASSALL,PASSID,SET,SETALL,SETID)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.CHANNEL.INITQ') PRINCIPAL('mqm') OBJTYPE(QUEUE) AUTHADD(BROWSE,CHG,CLR,DLT,DSP,GET,INQ,PUT,PASSALL,PASSID,SET,SETALL,SETID)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.CHANNEL.INITQ') GROUP('mqm@mqm15') OBJTYPE(QUEUE) AUTHADD(BROWSE,CHG,CLR,DLT,DSP,GET,INQ,PUT,PASSALL,PASSID,SET,SETALL,SETID)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.DEFAULT.NAMELIST') PRINCIPAL('mqm') OBJTYPE(NAMELIST) AUTHADD(CHG,DLT,DSP,INQ)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.DEFAULT.NAMELIST') GROUP('mqm@mqm15') OBJTYPE(NAMELIST) AUTHADD(CHG,DLT,DSP,INQ)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.DEFAULT.INITIATION.QUEUE') PRINCIPAL('mqm') OBJTYPE(QUEUE) AUTHADD(BROWSE,CHG,CLR,DLT,DSP,GET,INQ,PUT,PASSALL,PASSID,SET,SETALL,SETID)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.DEFAULT.INITIATION.QUEUE') GROUP('mqm@mqm15') OBJTYPE(QUEUE) AUTHADD(BROWSE,CHG,CLR,DLT,DSP,GET,INQ,PUT,PASSALL,PASSID,SET,SETALL,SETID)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.REST.REPLY.QUEUE') PRINCIPAL('mqm') OBJTYPE(QUEUE) AUTHADD(BROWSE,CHG,CLR,DLT,DSP,GET,INQ,PUT,PASSALL,PASSID,SET,SETALL,SETID)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.REST.REPLY.QUEUE') GROUP('mqm@mqm15') OBJTYPE(QUEUE) AUTHADD(BROWSE,CHG,CLR,DLT,DSP,GET,INQ,PUT,PASSALL,PASSID,SET,SETALL,SETID)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.INTERNAL.REQUEST.QUEUE') PRINCIPAL('mqm') OBJTYPE(QUEUE) AUTHADD(BROWSE,CHG,CLR,DLT,DSP,GET,INQ,PUT,PASSALL,PASSID,SET,SETALL,SETID)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.INTERNAL.REQUEST.QUEUE') GROUP('mqm@mqm15') OBJTYPE(QUEUE) AUTHADD(BROWSE,CHG,CLR,DLT,DSP,GET,INQ,PUT,PASSALL,PASSID,SET,SETALL,SETID)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.CLUSTER.REPOSITORY.QUEUE') PRINCIPAL('mqm') OBJTYPE(QUEUE) AUTHADD(BROWSE,CHG,CLR,DLT,DSP,GET,INQ,PUT,PASSALL,PASSID,SET,SETALL,SETID)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.CLUSTER.REPOSITORY.QUEUE') GROUP('mqm@mqm15') OBJTYPE(QUEUE) AUTHADD(BROWSE,CHG,CLR,DLT,DSP,GET,INQ,PUT,PASSALL,PASSID,SET,SETALL,SETID)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.DEFAULT.AUTHINFO.IDPWOS') PRINCIPAL('mqm') OBJTYPE(AUTHINFO) AUTHADD(CHG,DLT,DSP,INQ)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.DEFAULT.AUTHINFO.IDPWOS') GROUP('mqm@mqm15') OBJTYPE(AUTHINFO) AUTHADD(CHG,DLT,DSP,INQ)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.DEFAULT.MODEL.QUEUE') PRINCIPAL('mqm') OBJTYPE(QUEUE) AUTHADD(BROWSE,CHG,CLR,DLT,DSP,GET,INQ,PUT,PASSALL,PASSID,SET,SETALL,SETID)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.DEFAULT.MODEL.QUEUE') GROUP('mqm@mqm15') OBJTYPE(QUEUE) AUTHADD(BROWSE,CHG,CLR,DLT,DSP,GET,INQ,PUT,PASSALL,PASSID,SET,SETALL,SETID)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.DEF.AMQP') PRINCIPAL('mqm') OBJTYPE(CHANNEL) AUTHADD(CHG,DLT,DSP,CTRL,CTRLX)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.DEF.AMQP') GROUP('mqm@mqm15') OBJTYPE(CHANNEL) AUTHADD(CHG,DLT,DSP,CTRL,CTRLX)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.ADMIN.LOGGER.EVENT') PRINCIPAL('mqm') OBJTYPE(QUEUE) AUTHADD(BROWSE,CHG,CLR,DLT,DSP,GET,INQ,PUT,PASSALL,PASSID,SET,SETALL,SETID)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.ADMIN.LOGGER.EVENT') GROUP('mqm@mqm15') OBJTYPE(QUEUE) AUTHADD(BROWSE,CHG,CLR,DLT,DSP,GET,INQ,PUT,PASSALL,PASSID,SET,SETALL,SETID)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.ADMIN.ACCOUNTING.QUEUE') PRINCIPAL('mqm') OBJTYPE(QUEUE) AUTHADD(BROWSE,CHG,CLR,DLT,DSP,GET,INQ,PUT,PASSALL,PASSID,SET,SETALL,SETID)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.ADMIN.ACCOUNTING.QUEUE') GROUP('mqm@mqm15') OBJTYPE(QUEUE) AUTHADD(BROWSE,CHG,CLR,DLT,DSP,GET,INQ,PUT,PASSALL,PASSID,SET,SETALL,SETID)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.DEAD.LETTER.QUEUE') PRINCIPAL('mqm') OBJTYPE(QUEUE) AUTHADD(BROWSE,CHG,CLR,DLT,DSP,GET,INQ,PUT,PASSALL,PASSID,SET,SETALL,SETID)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.DEAD.LETTER.QUEUE') GROUP('mqm@mqm15') OBJTYPE(QUEUE) AUTHADD(BROWSE,CHG,CLR,DLT,DSP,GET,INQ,PUT,PASSALL,PASSID,SET,SETALL,SETID)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.PENDING.DATA.QUEUE') PRINCIPAL('mqm') OBJTYPE(QUEUE) AUTHADD(BROWSE,CHG,CLR,DLT,DSP,GET,INQ,PUT,PASSALL,PASSID,SET,SETALL,SETID)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.PENDING.DATA.QUEUE') GROUP('mqm@mqm15') OBJTYPE(QUEUE) AUTHADD(BROWSE,CHG,CLR,DLT,DSP,GET,INQ,PUT,PASSALL,PASSID,SET,SETALL,SETID)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.DEFAULT.LOCAL.QUEUE') PRINCIPAL('mqm') OBJTYPE(QUEUE) AUTHADD(BROWSE,CHG,CLR,DLT,DSP,GET,INQ,PUT,PASSALL,PASSID,SET,SETALL,SETID)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.DEFAULT.LOCAL.QUEUE') GROUP('mqm@mqm15') OBJTYPE(QUEUE) AUTHADD(BROWSE,CHG,CLR,DLT,DSP,GET,INQ,PUT,PASSALL,PASSID,SET,SETALL,SETID)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.DEFAULT.AUTHINFO.IDPWLDAP') PRINCIPAL('mqm') OBJTYPE(AUTHINFO) AUTHADD(CHG,DLT,DSP,INQ)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.DEFAULT.AUTHINFO.IDPWLDAP') GROUP('mqm@mqm15') OBJTYPE(AUTHINFO) AUTHADD(CHG,DLT,DSP,INQ)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.AUTO.RECEIVER') PRINCIPAL('mqm') OBJTYPE(CHANNEL) AUTHADD(CHG,DLT,DSP,CTRL,CTRLX)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.AUTO.RECEIVER') GROUP('mqm@mqm15') OBJTYPE(CHANNEL) AUTHADD(CHG,DLT,DSP,CTRL,CTRLX)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.DEF.REQUESTER') PRINCIPAL('mqm') OBJTYPE(CHANNEL) AUTHADD(CHG,DLT,DSP,CTRL,CTRLX)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.DEF.REQUESTER') GROUP('mqm@mqm15') OBJTYPE(CHANNEL) AUTHADD(CHG,DLT,DSP,CTRL,CTRLX)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.DEF.RECEIVER') PRINCIPAL('mqm') OBJTYPE(CHANNEL) AUTHADD(CHG,DLT,DSP,CTRL,CTRLX)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.DEF.RECEIVER') GROUP('mqm@mqm15') OBJTYPE(CHANNEL) AUTHADD(CHG,DLT,DSP,CTRL,CTRLX)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.MQEXPLORER.REPLY.MODEL') PRINCIPAL('mqm') OBJTYPE(QUEUE) AUTHADD(BROWSE,CHG,CLR,DLT,DSP,GET,INQ,PUT,PASSALL,PASSID,SET,SETALL,SETID)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.MQEXPLORER.REPLY.MODEL') GROUP('mqm@mqm15') OBJTYPE(QUEUE) AUTHADD(BROWSE,CHG,CLR,DLT,DSP,GET,INQ,PUT,PASSALL,PASSID,SET,SETALL,SETID)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.DDELAY.LOCAL.QUEUE') PRINCIPAL('mqm') OBJTYPE(QUEUE) AUTHADD(BROWSE,CHG,CLR,DLT,DSP,GET,INQ,PUT,PASSALL,PASSID,SET,SETALL,SETID)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.DDELAY.LOCAL.QUEUE') GROUP('mqm@mqm15') OBJTYPE(QUEUE) AUTHADD(BROWSE,CHG,CLR,DLT,DSP,GET,INQ,PUT,PASSALL,PASSID,SET,SETALL,SETID)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.DEFAULT.COMMINFO.MULTICAST') PRINCIPAL('mqm') OBJTYPE(COMMINFO) AUTHADD(CHG,DLT,DSP)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.DEFAULT.COMMINFO.MULTICAST') GROUP('mqm@mqm15') OBJTYPE(COMMINFO) AUTHADD(CHG,DLT,DSP)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.ADMIN.COMMAND.EVENT') PRINCIPAL('mqm') OBJTYPE(QUEUE) AUTHADD(BROWSE,CHG,CLR,DLT,DSP,GET,INQ,PUT,PASSALL,PASSID,SET,SETALL,SETID)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.ADMIN.COMMAND.EVENT') GROUP('mqm@mqm15') OBJTYPE(QUEUE) AUTHADD(BROWSE,CHG,CLR,DLT,DSP,GET,INQ,PUT,PASSALL,PASSID,SET,SETALL,SETID)
LOCALHOST2 | QM2 | AUTHREC | SET AUTHREC PROFILE('SYSTEM.SELECTION.VALIDATION.QUEUE') PRINCIPAL('mqm') OBJTYPE(QUEUE) AUTHADD(BROWSE,CHG,CLR,DLT,DSP,GET,INQ,PUT,PASSALL,PASSID,SET,SETALL,SETID)
